BranchKey,Date,SubsidiaryAccountKey,BudgetAmount,ActualAmount
1,2023-02-01,1001002002,13367140,13469263.34
1,2023-02-01,1001003003,715040,695792.6
1,2023-02-01,1002001001,30580,30000
1,2023-02-01,1002002002,19780,20000
1,2023-02-01,2001001001,-259790,-245969.51
1,2023-02-01,2003001001,-220380,-214648.65
1,2023-02-01,2003002002,-110550,-107429.41
1,2023-02-01,2004001001,-9532400,-9922438.53
1,2023-02-01,2005001001,-4029940,-4189474.05
1,2023-02-01,2005002002,-920980,-909556.87
1,2023-02-01,2005003003,-104950,-105979.45
1,2023-02-01,4001001001,-7046827.95,-7184947.97
1,2023-02-01,4001002007,-557889.91,-574795.83
1,2023-02-01,4001003010,-470507.42,-502946.34
1,2023-02-01,4002001001,-8472050,-8494155.7
1,2023-02-01,4002002002,-3308190,-3033626.93
1,2023-02-01,4002003003,-5707520,-5460528.62
1,2023-02-01,4003001001,-822960,-910088.09
1,2023-02-01,4003002002,-768760,-910087.96
1,2023-02-01,4003003003,-3376400,-3640352.48
1,2023-02-01,4003004004,-48610,-60672.41
1,2023-02-01,6001001001,-1541455.04,-1890775.77
1,2023-02-01,6001002007,-119613.82,-151262.05
1,2023-02-01,6001003010,-100536.12,-113446.53
1,2023-02-01,6002001001,-308710,-303362.56
1,2023-02-01,6002002002,-142120,-151681.2
1,2023-02-01,6003001001,-73160,-78874.15
1,2023-02-01,6003002002,-133720,-127412.17
1,2023-02-01,6003003003,-136370,-142580.31
1,2023-02-01,6004001001,-323020,-306396.2
1,2023-02-01,6005001001,-625780,-630994.29
1,2023-02-01,6005002002,-123460,-133479.44
1,2023-02-01,6005003003,-24290,-24268.87
1,2023-02-01,6005004004,-238200,-300328.94
1,2023-02-01,6005005005,-35220,-36403.39
1,2023-02-01,6005006006,-172310,-151681.22
1,2023-02-01,8001001001,-6030,-8875.03
1,2023-02-01,8001002002,-6970,-8875.04
1,2023-02-01,8002001001,11910,-92609.41
1,2023-02-01,8002002002,67380,69457.05
1,2023-02-01,8003001001,-6370,-3858.69
1,2023-02-01,10001001001,-637280,-744182.89
1,2023-02-01,10001002002,-581130,-644958.5
1,2023-03-01,1001001001,40568030,40174664.08
1,2023-03-01,1001002002,13367140,13000852.34
1,2023-03-01,1001003003,715040,692117.6
1,2023-03-01,1002001001,30580,30000
1,2023-03-01,1002002002,19780,20000
1,2023-03-01,2001001001,-259790,-286821.51
1,2023-03-01,2003001001,-220380,-213802.53
1,2023-03-01,2003002002,-110550,-106767.65
1,2023-03-01,2004001001,-9532400,-9705174.12
1,2023-03-01,2005001001,-4029940,-4097740.19
1,2023-03-01,2005002002,-920980,-889640.96
1,2023-03-01,2005003003,-104950,-104482.87
1,2023-03-01,4001001001,-7046827.95,-6657749.44
1,2023-03-01,4001002007,-557889.91,-532619.94
1,2023-03-01,4001003010,-470507.42,-466042.44
1,2023-03-01,4002001001,-8472050,-8937384.35
1,2023-03-01,4002002002,-3308190,-3277040.84
1,2023-03-01,4002003003,-5707520,-5958256.19
1,2023-03-01,4003001001,-822960,-893738.42
1,2023-03-01,4003002002,-768760,-595825.48
1,2023-03-01,4003003003,-3376400,-3574953.76
1,2023-03-01,4003004004,-48610,-59582.44
1,2023-03-01,6001001001,-1541455.04,-1109624.9
1,2023-03-01,6001002007,-119613.82,-88769.98
1,2023-03-01,6001003010,-100536.12,-77673.74
1,2023-03-01,6002001001,-308710,-297912.67
1,2023-03-01,6002002002,-142120,-119164.99
1,2023-03-01,6003001001,-73160,-65540.66
1,2023-03-01,6003002002,-133720,-119165
1,2023-03-01,6003003003,-136370,-137039.77
1,2023-03-01,6004001001,-323020,-297912.69
1,2023-03-01,6005001001,-625780,-598804.6
1,2023-03-01,6005002002,-123460,-119164.97
1,2023-03-01,6005003003,-24290,-23832.88
1,2023-03-01,6005004004,-238200,-199601.42
1,2023-03-01,6005005005,-35220,-29791.16
1,2023-03-01,6005006006,-172310,-175768.41
1,2023-03-01,8001001001,-6030,-5661.33
1,2023-03-01,8001002002,-6970,-4151.64
1,2023-03-01,8002001001,11910,79258.92
1,2023-03-01,8002002002,67380,90581.61
1,2023-03-01,8003001001,-6370,-6038.75
1,2023-03-01,10001001001,-637280,-647011.61
1,2023-03-01,10001002002,-581130,-630836.32
1,2023-04-01,1001001001,40568030,40956315.71
1,2023-04-01,1001002002,13367140,12965374.61
1,2023-04-01,1001003003,715040,694014.74
1,2023-04-01,1002001001,30580,30000
1,2023-04-01,1002002002,19780,20000
1,2023-04-01,2001001001,-259790,-211881.49
1,2023-04-01,2003001001,-220380,-223913.2
1,2023-04-01,2003002002,-110550,-113230.23
1,2023-04-01,2004001001,-9532400,-9839826.91
1,2023-04-01,2005001001,-4029940,-4154593.58
1,2023-04-01,2005002002,-920980,-901984.13
1,2023-04-01,2005003003,-104950,-106419.87
1,2023-04-01,4001001001,-7046827.95,-6750121.25
1,2023-04-01,4001002007,-557889.91,-540009.69
1,2023-04-01,4001003010,-470507.42,-472508.47
1,2023-04-01,4002001001,-8472050,-8200145.77
1,2023-04-01,4002002002,-3308190,-3340800.02
1,2023-04-01,4002003003,-5707520,-5466763.79
1,2023-04-01,4003001001,-822960,-607418.19
1,2023-04-01,4003002002,-768760,-911127.16
1,2023-04-01,4003003003,-3376400,-3340800.14
1,2023-04-01,4003004004,-48610,-60741.68
1,2023-04-01,6001001001,-1541455.04,-1500026.94
1,2023-04-01,6001002007,-119613.82,-120002.14
1,2023-04-01,6001003010,-100536.12,-90001.61
1,2023-04-01,6002001001,-308710,-303708.95
1,2023-04-01,6002002002,-142120,-151854.39
1,2023-04-01,6003001001,-73160,-75927.13
1,2023-04-01,6003002002,-133720,-136668.96
1,2023-04-01,6003003003,-136370,-142743.11
1,2023-04-01,6004001001,-323020,-315857.33
1,2023-04-01,6005001001,-625780,-616529.32
1,2023-04-01,6005002002,-123460,-127557.66
1,2023-04-01,6005003003,-24290,-24296.58
1,2023-04-01,6005004004,-238200,-227781.67
1,2023-04-01,6005005005,-35220,-30370.75
1,2023-04-01,6005006006,-172310,-170076.94
1,2023-04-01,8001001001,-6030,-8801.15
1,2023-04-01,8001002002,-6970,-6887.85
1,2023-04-01,8002001001,11910,68878.78
1,2023-04-01,8002002002,67380,91838.37
1,2023-04-01,8003001001,-6370,-9566.47
1,2023-04-01,10001001001,-637280,-737987.02
1,2023-04-01,10001002002,-581130,-541190.48
1,2023-05-01,1001001001,40568030,39370137.2
1,2023-05-01,1001002002,13367140,13072152.77
1,2023-05-01,1001003003,715040,696065.81
1,2023-05-01,1002001001,30580,30000
1,2023-05-01,1002002002,19780,20000
1,2023-05-01,2001001001,-259790,-224707.52
1,2023-05-01,2003001001,-220380,-214657.22
1,2023-05-01,2003002002,-110550,-114508.72
1,2023-05-01,2004001001,-9532400,-9573904.04
1,2023-05-01,2005001001,-4029940,-4042315.04
1,2023-05-01,2005002002,-920980,-877607.87
1,2023-05-01,2005003003,-104950,-103589.05
1,2023-05-01,4001001001,-7046827.95,-6932570.28
1,2023-05-01,4001002007,-557889.91,-554605.61
1,2023-05-01,4001003010,-470507.42,-415954.2
1,2023-05-01,4002001001,-8472050,-8174512.91
1,2023-05-01,4002002002,-3308190,-3211415.7
1,2023-05-01,4002003003,-5707520,-5546990.87
1,2023-05-01,4003001001,-822960,-875840.65
1,2023-05-01,4003002002,-768760,-583893.67
1,2023-05-01,4003003003,-3376400,-3503362.73
1,2023-05-01,4003004004,-48610,-58389.21
1,2023-05-01,6001001001,-1541455.04,-1824360.59
1,2023-05-01,6001002007,-119613.82,-145948.84
1,2023-05-01,6001003010,-100536.12,-127705.23
1,2023-05-01,6002001001,-308710,-291946.73
1,2023-05-01,6002002002,-142120,-116778.59
1,2023-05-01,6003001001,-73160,-67147.62
1,2023-05-01,6003002002,-133720,-116778.59
1,2023-05-01,6003003003,-136370,-137214.87
1,2023-05-01,6004001001,-323020,-321141.43
1,2023-05-01,6005001001,-625780,-586813.11
1,2023-05-01,6005002002,-123460,-116778.63
1,2023-05-01,6005003003,-24290,-26275.06
1,2023-05-01,6005004004,-238200,-189765.33
1,2023-05-01,6005005005,-35220,-37952.96
1,2023-05-01,6005006006,-172310,-145973.29
1,2023-05-01,8001001001,-6030,-5584.76
1,2023-05-01,8001002002,-6970,-6329.4
1,2023-05-01,8002001001,11910,-100525.98
1,2023-05-01,8002002002,67380,37231.83
1,2023-05-01,8003001001,-6370,-6701.7
1,2023-05-01,10001001001,-637280,-558477.74
1,2023-05-01,10001002002,-581130,-526564.72
1,2023-06-01,1001001001,40568030,40821564.69
1,2023-06-01,1001002002,13367140,13161981.19
1,2023-06-01,1001003003,715040,694574.38
1,2023-06-01,1002001001,30580,30000
1,2023-06-01,1002002002,19780,20000
1,2023-06-01,2001001001,-259790,-324123.24
1,2023-06-01,2003001001,-220380,-233807.95
1,2023-06-01,2003002002,-110550,-100399.75
1,2023-06-01,2004001001,-9532400,-9851061.65
1,2023-06-01,2005001001,-4029940,-4159337.14
1,2023-06-01,2005002002,-920980,-903013.98
1,2023-06-01,2005003003,-104950,-113620.23
1,2023-06-01,4001001001,-7046827.95,-7508698.09
1,2023-06-01,4001002007,-557889.91,-600695.84
1,2023-06-01,4001003010,-470507.42,-450521.87
1,2023-06-01,4002001001,-8472050,-9081295.93
1,2023-06-01,4002002002,-3308190,-3632518.3
1,2023-06-01,4002003003,-5707520,-5448777.49
1,2023-06-01,4003001001,-822960,-908129.58
1,2023-06-01,4003002002,-768760,-908129.45
1,2023-06-01,4003003003,-3376400,-3632518.41
1,2023-06-01,4003004004,-48610,-30270.84
1,2023-06-01,6001001001,-1541455.04,-1501739.61
1,2023-06-01,6001002007,-119613.82,-120139.16
1,2023-06-01,6001003010,-100536.12,-90104.36
1,2023-06-01,6002001001,-308710,-302709.72
1,2023-06-01,6002002002,-142120,-151354.81
1,2023-06-01,6003001001,-73160,-69623.11
1,2023-06-01,6003002002,-133720,-139246.39
1,2023-06-01,6003003003,-136370,-139246.35
1,2023-06-01,6004001001,-323020,-323899.4
1,2023-06-01,6005001001,-625780,-635690.59
1,2023-06-01,6005002002,-123460,-121083.83
1,2023-06-01,6005003003,-24290,-30270.84
1,2023-06-01,6005004004,-238200,-242167.77
1,2023-06-01,6005005005,-35220,-33297.95
1,2023-06-01,6005006006,-172310,-175571.58
1,2023-06-01,8001001001,-6030,-6512.63
1,2023-06-01,8001002002,-6970,-7278.82
1,2023-06-01,8002001001,11910,-103436.12
1,2023-06-01,8002002002,67380,107267.08
1,2023-06-01,8003001001,-6370,-5746.43
1,2023-06-01,10001001001,-637280,-574645.26
1,2023-06-01,10001002002,-581130,-541808.39
1,2023-07-01,1001001001,40568030,40976626.14
1,2023-07-01,1001002002,13367140,13173967.05
1,2023-07-01,1001003003,715040,697736.54
1,2023-07-01,1002001001,30580,30000
1,2023-07-01,1002002002,19780,20000
1,2023-07-01,2001001001,-259790,-264393
1,2023-07-01,2003001001,-220380,-211571.39
1,2023-07-01,2003002002,-110550,-120007.8
1,2023-07-01,2004001001,-9532400,-9881699.35
1,2023-07-01,2005001001,-4029940,-4172273.06
1,2023-07-01,2005002002,-920980,-905822.44
1,2023-07-01,2005003003,-104950,-131854.39
1,2023-07-01,4001001001,-7046827.95,-7532050.82
1,2023-07-01,4001002007,-557889.91,-602564.05
1,2023-07-01,4001003010,-470507.42,-527243.54
1,2023-07-01,4002001001,-8472050,-9115791.44
1,2023-07-01,4002002002,-3308190,-3038597.05
1,2023-07-01,4002003003,-5707520,-6077194.21
1,2023-07-01,4003001001,-822960,-911579.12
1,2023-07-01,4003002002,-768760,-607719.29
1,2023-07-01,4003003003,-3376400,-3646316.59
1,2023-07-01,4003004004,-48610,-30385.81
1,2023-07-01,6001001001,-1541455.04,-1129807.62
1,2023-07-01,6001002007,-119613.82,-90384.6
1,2023-07-01,6001003010,-100536.12,-67788.45
1,2023-07-01,6002001001,-308710,-303859.56
1,2023-07-01,6002002002,-142120,-151929.69
1,2023-07-01,6003001001,-73160,-79003.37
1,2023-07-01,6003002002,-133720,-151929.68
1,2023-07-01,6003003003,-136370,-139775.31
1,2023-07-01,6004001001,-323020,-355515.72
1,2023-07-01,6005001001,-625780,-610757.88
1,2023-07-01,6005002002,-123460,-121543.74
1,2023-07-01,6005003003,-24290,-15192.84
1,2023-07-01,6005004004,-238200,-218778.84
1,2023-07-01,6005005005,-35220,-36462.99
1,2023-07-01,6005006006,-172310,-151929.69
1,2023-07-01,8001001001,-6030,-6148.59
1,2023-07-01,8001002002,-6970,-7301.45
1,2023-07-01,8002001001,11910,-103757.83
1,2023-07-01,8002002002,67380,30743.05
1,2023-07-01,8003001001,-6370,-6148.6
1,2023-07-01,10001001001,-637280,-658779.96
1,2023-07-01,10001002002,-581130,-543493.46
1,2023-08-01,1001001001,40568030,40663914.25
1,2023-08-01,1001002002,13367140,12790427.72
1,2023-08-01,1001003003,715040,699097.56
1,2023-08-01,1002001001,30580,30000
1,2023-08-01,1002002002,19780,20000
1,2023-08-01,2001001001,-259790,-242101.08
1,2023-08-01,2003001001,-220380,-219227
1,2023-08-01,2003002002,-110550,-132994.03
1,2023-08-01,2004001001,-9532400,-9756619.12
1,2023-08-01,2005001001,-4029940,-4119461.4
1,2023-08-01,2005002002,-920980,-894356.75
1,2023-08-01,2005003003,-104950,-103397.54
1,2023-08-01,4001001001,-7046827.95,-7064876.3
1,2023-08-01,4001002007,-557889.91,-565190.09
1,2023-08-01,4001003010,-470507.42,-423892.57
1,2023-08-01,4002001001,-8472050,-8443142.84
1,2023-08-01,4002002002,-3308190,-3618489.71
1,2023-08-01,4002003003,-5707520,-6030816.29
1,2023-08-01,4003001001,-822960,-603081.6
1,2023-08-01,4003002002,-768760,-904622.33
1,2023-08-01,4003003003,-3376400,-3316949.02
1,2023-08-01,4003004004,-48610,-60308.03
1,2023-08-01,6001001001,-1541455.04,-1487342.37
1,2023-08-01,6001002007,-119613.82,-118987.38
1,2023-08-01,6001003010,-100536.12,-104113.96
1,2023-08-01,6002001001,-308710,-301540.7
1,2023-08-01,6002002002,-142120,-120616.17
1,2023-08-01,6003001001,-73160,-63323.48
1,2023-08-01,6003002002,-133720,-138708.63
1,2023-08-01,6003003003,-136370,-135693.2
1,2023-08-01,6004001001,-323020,-313602.29
1,2023-08-01,6005001001,-625780,-624189.34
1,2023-08-01,6005002002,-123460,-126646.97
1,2023-08-01,6005003003,-24290,-24123.11
1,2023-08-01,6005004004,-238200,-265355.76
1,2023-08-01,6005005005,-35220,-30153.92
1,2023-08-01,6005006006,-172310,-189970.58
1,2023-08-01,8001001001,-6030,-6829.61
1,2023-08-01,8001002002,-6970,-6450.19
1,2023-08-01,8002001001,11910,11382.72
1,2023-08-01,8002002002,67380,53119.35
1,2023-08-01,8003001001,-6370,-9485.58
1,2023-08-01,10001001001,-637280,-650441.27
1,2023-08-01,10001002002,-581130,-536614.05
1,2023-09-01,1001001001,40568030,40593793.35
1,2023-09-01,1001002002,13367140,13103958.74
1,2023-09-01,1001003003,715040,692080.89
1,2023-09-01,1002001001,30580,30000
1,2023-09-01,1002002002,19780,20000
1,2023-09-01,2001001001,-259790,-256328.06
1,2023-09-01,2003001001,-220380,-215085.8
1,2023-09-01,2003002002,-110550,-130912.17
1,2023-09-01,2004001001,-9532400,-9799169.94
1,2023-09-01,2005001001,-4029940,-4137427.31
1,2023-09-01,2005002002,-920980,-898257.24
1,2023-09-01,2005003003,-104950,-110780.7
1,2023-09-01,4001001001,-7046827.95,-6722230.57
1,2023-09-01,4001002007,-557889.91,-537778.43
1,2023-09-01,4001003010,-470507.42,-403333.82
1,2023-09-01,4002001001,-8472050,-7826541.81
1,2023-09-01,4002002002,-3308190,-3010208.31
1,2023-09-01,4002003003,-5707520,-5719395.92
1,2023-09-01,4003001001,-822960,-903062.51
1,2023-09-01,4003002002,-768760,-602041.54
1,2023-09-01,4003003003,-3376400,-3010208.41
1,2023-09-01,4003004004,-48610,-60204
1,2023-09-01,6001001001,-1541455.04,-1493829
1,2023-09-01,6001002007,-119613.82,-119506.31
1,2023-09-01,6001003010,-100536.12,-104568.02
1,2023-09-01,6002001001,-308710,-301020.71
1,2023-09-01,6002002002,-142120,-150510.26
1,2023-09-01,6003001001,-73160,-63214.24
1,2023-09-01,6003002002,-133720,-150510.26
1,2023-09-01,6003003003,-136370,-135459.23
1,2023-09-01,6004001001,-323020,-307041.14
1,2023-09-01,6005001001,-625780,-617092.61
1,2023-09-01,6005002002,-123460,-120408.21
1,2023-09-01,6005003003,-24290,-27091.72
1,2023-09-01,6005004004,-238200,-288979.85
1,2023-09-01,6005005005,-35220,-39132.57
1,2023-09-01,6005006006,-172310,-168571.53
1,2023-09-01,8001001001,-6030,-4954
1,2023-09-01,8001002002,-6970,-4954
1,2023-09-01,8002001001,11910,45729.45
1,2023-09-01,8002002002,67380,45729.45
1,2023-09-01,8003001001,-6370,-2286.45
1,2023-09-01,10001001001,-637280,-571618.24
1,2023-09-01,10001002002,-581130,-538954.35
1,2023-10-01,1001001001,40568030,40639738.72
1,2023-10-01,1001002002,13367140,13099386.16
1,2023-10-01,1001003003,715040,706961.51
1,2023-10-01,1002001001,30580,30000
1,2023-10-01,1002002002,19780,20000
1,2023-10-01,2001001001,-259790,-245101.19
1,2023-10-01,2003001001,-220380,-213778.4
1,2023-10-01,2003002002,-110550,-117787.95
1,2023-10-01,2004001001,-9532400,-9809295.55
1,2023-10-01,2005001001,-4029940,-4141702.57
1,2023-10-01,2005002002,-920980,-899185.43
1,2023-10-01,2005003003,-104950,-121176.27
1,2023-10-01,4001001001,-7046827.95,-7103019.89
1,2023-10-01,4001002007,-557889.91,-568241.58
1,2023-10-01,4001003010,-470507.42,-426181.18
1,2023-10-01,4002001001,-8472050,-7835400.15
1,2023-10-01,4002002002,-3308190,-3314976.91
1,2023-10-01,4002003003,-5707520,-5725869.31
1,2023-10-01,4003001001,-822960,-602723.05
1,2023-10-01,4003002002,-768760,-904084.49
1,2023-10-01,4003003003,-3376400,-3314977.01
1,2023-10-01,4003004004,-48610,-30135.99
1,2023-10-01,6001001001,-1541455.04,-1869215.74
1,2023-10-01,6001002007,-119613.82,-149537.24
1,2023-10-01,6001003010,-100536.12,-130845.1
1,2023-10-01,6002001001,-308710,-301361.4
1,2023-10-01,6002002002,-142120,-120544.47
1,2023-10-01,6003001001,-73160,-66299.39
1,2023-10-01,6003002002,-133720,-132598.94
1,2023-10-01,6003003003,-136370,-135612.55
1,2023-10-01,6004001001,-323020,-316429.46
1,2023-10-01,6005001001,-625780,-620804.64
1,2023-10-01,6005002002,-123460,-123558.1
1,2023-10-01,6005003003,-24290,-24108.78
1,2023-10-01,6005004004,-238200,-301361.4
1,2023-10-01,6005005005,-35220,-45204.07
1,2023-10-01,6005006006,-172310,-174789.58
1,2023-10-01,8001001001,-6030,-4959.13
1,2023-10-01,8001002002,-6970,-7629.43
1,2023-10-01,8002001001,11910,160218.46
1,2023-10-01,8002002002,67380,83923.95
1,2023-10-01,8003001001,-6370,-6103.54
1,2023-10-01,10001001001,-637280,-735697.17
1,2023-10-01,10001002002,-581130,-637604.21
1,2023-11-01,1001001001,40568030,41290269.11
1,2023-11-01,1001002002,13367140,12999934.04
1,2023-11-01,1001003003,715040,727003.62
1,2023-11-01,1002001001,30580,30000
1,2023-11-01,1002002002,19780,20000
1,2023-11-01,2001001001,-259790,-292243.86
1,2023-11-01,2003001001,-220380,-219211.31
1,2023-11-01,2003002002,-110550,-109440.05
1,2023-11-01,2004001001,-9532400,-9912097.22
1,2023-11-01,2005001001,-4029940,-4185107.71
1,2023-11-01,2005002002,-920980,-908608.91
1,2023-11-01,2005003003,-104950,-110182.53
1,2023-11-01,4001001001,-7046827.95,-7555220.76
1,2023-11-01,4001002007,-557889.91,-604417.65
1,2023-11-01,4001003010,-470507.42,-453313.23
1,2023-11-01,4002001001,-8472050,-8879379.86
1,2023-11-01,4002002002,-3308190,-3061855.05
1,2023-11-01,4002003003,-5707520,-5511339.19
1,2023-11-01,4003001001,-822960,-918556.52
1,2023-11-01,4003002002,-768760,-918556.4
1,2023-11-01,4003003003,-3376400,-3061855.16
1,2023-11-01,4003004004,-48610,-30618.44
1,2023-11-01,6001001001,-1541455.04,-1511044.14
1,2023-11-01,6001002007,-119613.82,-120883.52
1,2023-11-01,6001003010,-100536.12,-90662.64
1,2023-11-01,6002001001,-308710,-306185.36
1,2023-11-01,6002002002,-142120,-153092.58
1,2023-11-01,6003001001,-73160,-88793.65
1,2023-11-01,6003002002,-133720,-137783.32
1,2023-11-01,6003003003,-136370,-140845.22
1,2023-11-01,6004001001,-323020,-339865.78
1,2023-11-01,6005001001,-625780,-618494.59
1,2023-11-01,6005002002,-123460,-134721.47
1,2023-11-01,6005003003,-24290,-24494.7
1,2023-11-01,6005004004,-238200,-192896.75
1,2023-11-01,6005005005,-35220,-30618.4
1,2023-11-01,6005006006,-172310,-177587.45
1,2023-11-01,8001001001,-6030,-5782.04
1,2023-11-01,8001002002,-6970,-9636.72
1,2023-11-01,8002001001,11910,11564.11
1,2023-11-01,8002002002,67380,69384.65
1,2023-11-01,8003001001,-6370,-5782.03
1,2023-11-01,10001001001,-637280,-578205.67
1,2023-11-01,10001002002,-581130,-594725.83
1,2023-12-01,1001001001,40568030,40225279.2
1,2023-12-01,1001002002,13367140,13018488.51
1,2023-12-01,1001003003,715040,700149.93
1,2023-12-01,1002001001,30580,30000
1,2023-12-01,1002002002,19780,20000
1,2023-12-01,2001001001,-259790,-274333.76
1,2023-12-01,2003001001,-220380,-215441.96
1,2023-12-01,2003002002,-110550,-98363.1
1,2023-12-01,2004001001,-9532400,-9718905.18
1,2023-12-01,2005001001,-4029940,-4103537.74
1,2023-12-01,2005002002,-920980,-890899.64
1,2023-12-01,2005003003,-104950,-71685.93
1,2023-12-01,4001001001,-7046827.95,-6667168.93
1,2023-12-01,4001002007,-557889.91,-533373.5
1,2023-12-01,4001003010,-470507.42,-466701.82
1,2023-12-01,4002001001,-8472050,-7755491.76
1,2023-12-01,4002002002,-3308190,-2982881.36
1,2023-12-01,4002003003,-5707520,-5667474.68
1,2023-12-01,4003001001,-822960,-894864.42
1,2023-12-01,4003002002,-768760,-596576.14
